-0.071619,-1.7957e-07,0.0456,-8.8762e-13,4.3488e-47,-0.017325,4.404e-47
-0.61609,-6.3056e-47,0.43243,0.0087743,0.020152,-0.084663,0.010204
-0.58674,-0.010044,0.56489,0.021892,0.03565,-0.044014,0.025866
-0.68038,-0.20482,0.64358,0.097365,0.12186,0.16177,0.066263
-0.66189,-0.22098,0.57351,0.091333,0.056033,0.25127,0.11855
-0.76973,-0.33698,0.61249,-0.0087766,-0.010076,0.21274,0.29452
-0.72092,-0.46642,0.6576,-0.14375,-0.080839,0.28933,0.48883
-0.63405,-0.67699,0.72746,-0.2694,-0.13662,0.38421,0.54185
-0.42114,-0.67682,0.80339,-0.29113,-0.102,0.52404,0.54564
-0.32673,-0.81981,0.64944,-0.32205,-0.085881,0.59609,0.60385
-0.22303,-0.82394,0.60621,-0.27675,-0.040097,0.58093,0.44405
-0.094599,-0.80747,0.46122,-0.23576,-0.040256,0.57272,0.53201
0.30731,-0.62026,-0.14655,-0.21122,-0.15224,0.25639,0.49418
0.41627,-0.49959,-0.70217,-0.2412,-0.28982,0.0091353,0.40688
0.27987,-0.5166,-0.70108,-0.23996,-0.38041,3.9358e-47,0.47042
0.34787,-0.6193,-0.67754,-0.17831,-0.36208,0.030561,0.43273
0.087314,-0.72895,-0.38187,-0.14739,-0.32672,0.3021,0.52022
0.071474,-0.79783,-0.31239,-0.069642,-0.26423,0.30081,0.43641
0.080426,-0.74269,-0.29876,-0.047126,-0.25382,0.31796,0.46451
-0.009904,-0.64158,-0.30329,-8.8163e-07,-0.25052,0.17961,0.31792
-0.068122,-0.60671,-0.20527,-5.5098e-47,-0.29504,0.086216,0.1736
-0.12812,-0.45868,-0.24477,0.0087039,-0.314,0.10347,0.18236
-0.19251,-0.4739,-0.25121,0.060619,-0.37533,0.063349,0.11183
-0.22077,-0.42976,-0.33395,0.10252,-0.42991,0.05844,0.091024
-0.19701,-0.49765,-0.30296,0.1336,-0.48641,0.03659,0.046651
-0.18906,-0.4731,-0.31192,0.15624,-0.45286,0.035135,0.038726
-0.19533,-0.5029,-0.29839,0.20659,-0.38681,0.030561,0.015794
-0.17111,-0.45914,-0.30504,0.24666,-0.42746,0.014114,0.020257
-0.14268,-0.48721,-0.29027,0.29681,-0.37042,0.017483,0.025997
-0.10171,-0.46697,-0.31651,0.2985,-0.36132,0.024911,0.027873
-0.075124,-0.47297,-0.28553,0.31807,-0.31147,0.025981,0.031068
-0.044371,-0.44253,-0.23412,0.28516,-0.23104,0.019665,0.030336
-0.009904,-0.43575,-0.19229,0.32559,-0.19875,0.02491,0.024976
-3.1479e-07,-0.34009,-0.13028,0.26384,-0.14515,0.009358,0.018905
-0.014237,-0.28037,-0.1418,0.18719,-0.15192,0.018105,0.030136
-0.034463,-0.2775,-0.11153,0.15585,-0.12642,3.9358e-47,0.033753
-0.064144,-0.2192,-0.1482,0.063475,-0.12198,3.9358e-47,0.050476
-0.1045,-0.13228,-0.093469,0.013585,-0.072503,2.9049e-09,0.044013
-0.099866,-0.071577,-0.10019,-0.0087766,-0.10765,3.9358e-47,0.060248
-0.098101,-0.049822,-0.097662,-0.052471,-0.14293,3.9358e-47,0.06944
-0.12414,-0.03997,-0.097954,-0.062252,-0.13831,3.9358e-47,0.069076
-0.12023,-0.061225,-0.096714,-0.048083,-0.17251,3.9358e-47,0.054239
-0.12875,-0.088705,-0.13411,-0.031137,-0.13158,3.9358e-47,0.048295
-0.11449,-0.12315,-0.13411,-0.025584,-0.15332,3.9358e-47,0.079327
-0.14444,-0.15106,-0.14316,-0.0087766,-0.18072,3.9358e-47,0.061319
-0.13559,-0.1264,-0.14274,-5.5098e-47,-0.15827,3.9358e-47,0.049479
-0.11576,-0.15106,-0.13978,0.024034,-0.20891,3.9358e-47,0.060273
-0.10026,-0.18577,-0.14802,0.043276,-0.17616,3.9358e-47,0.058694
-0.074474,-0.18677,-0.12436,0.06907,-0.11912,3.9358e-47,0.044381
-0.044513,-0.14895,-0.093715,0.14433,-0.13224,0.053205,0.03117
-1.7968e-20,-0.19822,-0.066587,0.18518,-0.086011,0.044493,0.010204
0.035897,-0.21331,-0.011436,0.25927,-0.020004,0.051987,4.404e-47
0.15545,-0.23838,0.025641,0.26659,0.046245,-0.0091191,-0.057501
0.22382,-0.20134,0.16718,0.37563,0.1786,-3.9358e-47,-0.096968
0.31456,-1.0114e-08,0.43786,0.34797,0.62748,-0.16349,-0.3465
0.2241,0.27149,0.64417,0.22539,0.80387,-0.41081,-0.53405
0.42847,0.73381,0.28873,0.077017,1,-0.79927,-0.30689
0.41176,0.92699,0.17335,0.023144,0.78902,-0.96804,-0.36425
0.5087,0.9827,-0.024783,0.17101,0.8784,-1,-0.35994
0.29396,0.38395,0.13728,0.36806,0.63624,-0.16222,-0.32652
0.33897,-0.16451,-0.15186,0.434,0.31542,0.13362,-1.8786e-28
0.44828,-0.21063,-0.38164,0.42977,0.35281,0.10736,0.027891
0.11145,0.018611,-0.066104,0.41708,0.34817,-0.021048,-0.21585
-0.21252,0.26318,0.21267,0.32833,0.35313,-0.20043,-0.69713
-0.46455,0.49396,0.41529,0.32294,0.38251,-0.36956,-0.82036
-0.42787,0.51962,0.44575,0.3288,0.38153,-0.29232,-0.79809
-0.26269,0.40699,0.32902,0.5215,0.48164,-0.069864,-0.82947
-0.031476,0.27068,0.15337,0.58584,0.48721,0.16123,-0.6232
0.098456,0.23494,0.015876,0.44206,0.30296,0.27749,-0.48419
0.14085,0.23578,-0.051314,0.28686,0.075498,0.25074,-0.32935
0.032762,0.3517,-8.7857e-13,0.10888,0.038236,0.070615,-0.35725
-0.048669,0.47316,0.077037,0.12359,0.043882,0.032352,-0.34544
-0.10878,0.36145,0.15982,0.19727,0.078674,0.036232,-0.47952
-0.019839,0.26857,0.13031,0.425,0.1329,0.096545,-0.52038
0.17246,0.1025,-0.044265,0.58128,0.1574,0.10871,-0.53346
0.30599,-0.034379,-0.27678,0.68506,0.12585,0.1136,-0.38695
0.25244,-0.10562,-0.31017,0.69574,0.11298,5.1529e-07,-0.42924
0.080744,-0.09889,-0.15374,0.82079,0.123,-0.0091192,-0.55855
3.1465e-30,-0.079418,-0.043249,0.717,0.010061,-0.0091192,-0.51545
-1.0039e-14,-0.093117,-5.4536e-47,0.83011,-0.010076,-0.023229,-0.57026
0.056463,-0.097757,-0.035224,0.57205,-0.010076,0.004147,-0.56573
0.14515,-0.096579,-0.16456,0.57018,8.3014e-05,1.5743e-46,-0.60477
0.14993,-0.04327,-0.13484,0.62655,0.015488,3.9358e-47,-0.50959
0.15806,-0.075908,-0.081291,0.7461,0.046194,3.9358e-47,-0.46782
0.26196,-0.11229,-0.17372,0.79444,4.3488e-47,0.036238,-0.48439
0.30621,-0.21383,-0.15663,0.77504,0.040734,-0.0091191,-0.49462
0.22113,-0.21668,-0.13224,0.62303,-0.010076,-3.9358e-47,-0.34443
0.25166,-0.23246,-0.0087027,0.69593,-0.010076,-0.043219,-0.34494
0.20391,-0.29743,0.11189,0.84378,-0.14401,-0.068516,-0.29731
0.20026,-0.32935,0.18124,0.63008,-0.2508,-0.11441,-0.11414
0.2009,-0.32519,0.084153,0.77264,-0.15414,-0.024988,-0.12355
0.20082,-0.42229,2.732e-21,0.62446,-0.13208,-0.0091192,-0.18188
0.19538,-0.40528,-1.5922e-29,0.67426,-0.16216,-0.038771,-0.21741
0.035256,-0.2653,0.04312,0.13826,-0.28558,-0.13884,-3.3028e-23
0.064029,-0.35206,0.017377,0.20111,-0.31827,-0.063919,-0.020968
-0.009904,-0.19795,0.016096,-0.11007,-0.33132,-0.091208,0.10082
0.10421,-0.39682,-0.038637,0.35378,-0.36205,-0.0091192,-0.051122
0.046862,-0.36688,-0.017779,0.27175,-0.30594,-0.031598,-1.8981e-43
0.046834,-0.30327,-0.074299,0.26597,-0.32339,-0.018238,0.19602
-0.009904,-0.31714,-0.034523,0.071407,-0.29629,-0.054476,0.45211
-0.063109,-0.099904,-2.8023e-21,-0.16657,-0.17455,-0.052241,0.6883
-0.009904,-0.16071,-2.783e-14,-0.026092,-0.17567,-0.034091,0.79107
-0.055623,-0.071263,0.016096,-0.15286,-0.096717,-0.028973,0.78408
1.4522e-05,-0.15384,0.051293,0.17254,-0.053439,-0.026583,0.59228
-0.0098726,-5.6626e-05,0.059866,-0.0072054,-0.010076,-0.018225,0.58149
-0.10401,0.26669,0.14528,-0.56162,0.055184,-0.048765,0.56511
-0.19869,0.52878,0.17972,-0.67121,0.15901,-0.12346,0.23835
-0.15648,0.51311,0.2099,-0.31189,0.34499,-0.19416,-0.17448
0.0055654,0.18978,0.27452,0.4572,0.29492,-0.1353,-0.76071
0.094401,0.087764,0.17452,0.69629,0.38026,-0.046601,-0.78934
0.050459,0.18537,0.16016,0.51701,0.50606,-0.0091192,-0.9017
0.018313,0.26052,0.16953,0.30379,0.24185,-3.9358e-47,-0.66326
0.034463,0.25704,0.066942,0.24249,0.17251,0.040325,-0.52407
0.035814,0.18225,0.02475,0.15099,0.054129,0.05283,-0.3698
0.038464,0.13262,0.020136,0.10258,3.2316e-15,0.046549,-0.26699
0.009904,0.069082,0.019719,0.060364,4.7113e-07,0.018236,-0.17055
0.0054259,0.069356,0.027566,0.048796,-0.010076,0.015356,-0.11144
-0.009904,0.082416,0.036067,-0.0090051,-0.010076,7.5986e-15,-0.044085
-0.071481,0.15271,0.066874,-0.19451,-4.3488e-47,-1.6396e-12,-1.0555e-32
-0.044371,0.07226,0.050817,-0.074219,-4.3488e-47,-3.9358e-47,-0.036075
-0.01466,0.024908,0.02475,-0.0088044,8.4354e-19,-2.9881e-34,-0.078627
-0.009904,1.0226e-22,0.0086871,0.00040906,-3.2279e-14,-3.9358e-47,-0.048919
-0.009904,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-0.0091192,-0.010204
-0.009904,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-3.9358e-47,-0.010204
-0.009904,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-3.9358e-47,-0.010204
-3.1408e-05,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-3.9358e-47,-0.010204
-0.0099022,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-3.9358e-47,-0.010204
-0.0017627,6.3056e-47,5.4536e-47,5.5098e-47,-4.3488e-47,-3.9358e-47,-0.010204
-6.2175e-47,6.3056e-47,-5.4536e-47,-5.5098e-47,4.3488e-47,-0.0091192,4.404e-47
-6.2175e-47,6.3056e-47,-5.4536e-47,-5.5098e-47,4.3488e-47,-0.0091192,4.404e-47
-6.2175e-47,6.3056e-47,-5.4536e-47,-5.5098e-47,4.3488e-47,-0.0091192,4.404e-47
-6.2175e-47,6.3056e-47,-5.4536e-47,-5.5098e-47,4.3488e-47,-0.0091192,4.404e-47
-0.26006,-3.2727e-29,0.20466,-5.5098e-47,4.3488e-47,-0.0601,4.404e-47
-0.59401,-0.063259,0.4402,0.02254,0.07576,0.009114,0.047119
-0.61217,-0.34314,0.68474,0.082608,0.10056,0.35832,0.16264
-0.45901,-0.56373,0.80247,0.095787,0.067177,0.56379,0.27228
-0.26909,-0.65527,0.59191,0.042886,0.056508,0.72169,0.36362
-0.17635,-0.90974,0.45337,0.0064962,0.010073,0.69744,0.38298
-0.44723,-0.81248,0.51064,-0.034876,-0.010076,0.49652,0.47917
-0.67676,-0.38885,0.38754,-0.19301,-0.12526,-0.017459,0.31036
-0.85353,-0.038047,0.26047,-0.27409,-0.1717,-0.38276,0.18575
-0.76685,0.081588,0.23452,-0.27733,-0.2321,-0.54855,0.13041
-0.87724,-0.27945,0.3891,-0.39723,-0.3253,-0.096563,0.34977
-0.34853,-0.8317,0.4425,-0.37838,-0.30596,0.25991,0.52357
-0.12438,-0.89982,0.26909,-0.27106,-0.17348,0.4789,0.46258
-6.2175e-47,-0.81516,0.22579,-0.2384,-0.13688,0.47961,0.50545
0.53045,-0.76734,-0.44395,-0.41282,-0.20374,0.24638,0.63682
-0.029136,-0.45302,-0.19898,-0.25918,-0.36287,-0.030823,0.34166
-0.64704,-0.051213,-0.00027523,-0.096076,-0.44674,-0.57165,-0.046345
-0.61537,0.21297,0.068515,0.026091,-0.17647,-0.61952,-0.35131
-0.80982,0.060116,0.41742,0.14378,-0.046044,-0.56369,-0.45296
-0.35196,-0.65992,0.40033,0.0027771,-0.055792,0.13528,-3.2464e-07
-9.9363e-05,-0.87672,0.17289,-0.050077,-0.092647,0.51722,0.14466
0.43565,-0.74644,-0.31069,-0.063036,-0.1434,0.59004,0.38847
0.60459,-0.85815,-0.40887,-0.03756,-0.13319,0.60542,0.43441
0.78993,-0.70889,-0.47163,-0.043653,-0.14502,0.59751,0.40486
0.59684,-0.91772,-0.53547,-0.017553,-0.16251,0.56446,0.46635
0.14432,-0.66992,-0.50794,0.057479,-0.35209,0.22517,0.12115
-0.16958,-0.52576,-0.45227,0.081219,-0.62113,0.051982,0.036195
-0.16155,-0.51806,-0.4351,0.13798,-0.54474,0.068813,0.066096
-0.20641,-0.55253,-0.47964,0.1829,-0.51981,0.033051,0.01767
-0.1241,-0.46241,-0.44603,0.24639,-0.5954,0.05423,8.8137e-41
-0.035137,-0.5945,-0.37561,0.34474,-0.41167,0.042353,-0.010204
-6.2175e-47,-0.56103,-0.4015,0.4029,-0.3394,0.024972,-0.010204
0.048062,-0.59451,-0.3221,0.43045,-0.30998,0.033751,-0.010204
0.059522,-0.60454,-0.30418,0.43334,-0.28147,0.031628,-1.0423e-21
0.057137,-0.47372,-0.24844,0.44862,-0.25023,0.02712,0.0093583
0.055758,-0.41036,-0.22169,0.31223,-0.18856,0.009114,0.040327
0.043278,-0.32793,-0.16864,0.22504,-0.14276,0.0096164,0.031833
0.027121,-0.20945,-0.12081,0.17269,-0.095954,7.5889e-08,0.021901
0.0098958,-0.27694,-0.15706,0.19695,-0.15754,5.2289e-20,0.033194
-0.054252,-0.29073,-0.23627,0.25207,-0.22221,-0.035722,8.7358e-33
-0.18063,-0.2502,-0.33637,0.40752,-0.44945,-0.23166,-0.010204
0.25749,-0.22959,-0.78437,0.53777,-0.088466,-0.29062,0.41711
0.52084,-0.47214,-0.87238,0.64364,0.047074,-0.12045,0.5713
0.5742,-0.59641,-0.72769,0.87809,0.35003,0.16973,0.53725
0.58164,-0.38945,-0.6268,0.90278,0.42642,0.078489,0.44755
0.5736,-0.10598,-0.67692,0.50492,0.49399,-0.10246,0.2833
0.45267,0.16059,-0.49831,0.38476,0.5434,-0.47462,0.10821
0.33954,0.412,-0.48784,0.26324,0.38989,-0.53843,-0.010204
0.17964,0.46485,-0.33205,0.13706,0.34257,-0.67276,-0.18569
-0.41179,0.4204,0.43161,0.12853,-0.010076,-0.41263,-0.76994
-0.54958,0.41488,0.55964,0.1989,-0.025671,-0.26799,-0.6922
-0.50523,0.14054,0.50358,0.48156,-1.8219e-17,-0.083205,-0.89927
-0.33913,-0.041252,0.49794,0.63844,0.092766,0.1168,-0.73982
0.15269,-0.20505,-0.026033,0.81008,0.29625,0.25026,-0.34542
0.5309,-0.278,-0.33466,0.63447,0.40691,0.13324,-0.07047
0.61581,-0.13951,-0.23027,0.13418,0.39892,0.042921,0.040909
0.29035,0.12181,-0.072517,-0.31776,0.1298,-0.0091192,0.19683
0.038464,0.31758,0.10155,-0.61306,-0.010076,-0.035133,0.19267
-0.17645,0.5672,0.31235,-0.71892,-0.11874,-0.12052,0.16244
-0.41609,0.66548,0.60707,-0.84603,-0.18827,-0.24223,-0.010204
-0.36062,0.79821,0.6207,-0.6124,0.0098964,-0.22919,-0.20616
-0.31298,0.63483,0.64699,-0.23873,0.39881,-0.27744,-0.53868
-0.049651,0.61245,0.41732,0.14386,0.46335,-0.14981,-0.52425
0.1146,0.28208,0.22339,0.43596,0.5432,-9.1397e-10,-0.71799
0.353,0.10917,0.051061,0.55897,0.48679,0.15635,-0.5629
0.44967,-0.020088,-0.15676,0.77137,0.25702,0.28818,-0.3765
0.45332,-0.020639,-0.37889,0.36842,0.087271,0.22697,-0.1319
0.25414,0.17903,-0.26271,0.00015727,-0.025666,0.045399,-0.029745
-0.13672,0.40033,0.016655,-0.20822,-0.19423,-0.018163,-0.16267
-0.38752,0.53075,0.29532,-0.11638,-0.038823,-0.081832,-0.38617
-0.2875,0.36936,0.26551,0.27723,0.12297,-9.2539e-16,-0.57577
0.045035,0.13165,-0.0086,0.60959,0.21918,0.10826,-0.65411
0.36093,-0.028653,-0.3227,0.79477,0.2306,0.17074,-0.4788
0.43651,-0.040438,-0.3821,0.71895,0.28137,0.11971,-0.44243
0.39563,0.028616,-0.5221,0.87451,0.29992,0.03224,-0.54608
0.23653,0.16876,-0.24041,0.69966,0.45257,-0.0091163,-0.73628
0.025229,0.21676,0.024508,0.74638,0.50618,-0.0091192,-0.7191
0.035136,0.15579,2.7705e-10,0.80328,0.30791,0.022974,-0.5035
0.22444,0.057311,-0.20936,0.71048,0.26383,0.051336,-0.4444
0.34534,0.0054711,-0.49914,0.76708,0.28204,0.035722,-0.23372
0.31354,-0.010044,-0.50322,0.42822,0.03665,0.013267,0.020257
0.32561,-0.012739,-0.50243,0.013741,-0.15055,3.9358e-47,0.37477
0.17586,-0.010044,-0.23028,-0.28282,-0.36304,-0.0091192,0.45915
0.059548,-6.3056e-47,-0.042158,-0.22923,-0.32652,-9.4013e-30,0.25023
0.036701,-0.010044,-8.827e-22,0.077741,-0.16192,-0.0091191,-0.010204
1.8029e-23,-0.11805,0.082691,0.53972,-1.8034e-08,-0.0091192,-0.36685
0.003131,-0.18029,0.083048,0.77285,0.068864,-0.0091192,-0.44813
0.017217,-0.23751,0.024202,0.78947,0.1486,-3.9358e-47,-0.40942
0.069842,-0.27036,-0.017374,0.61382,0.13034,-3.9358e-47,-0.3967
0.10458,-0.2946,-0.077629,0.68806,0.07579,-0.0091192,-0.33991
0.11249,-0.40376,-0.12791,0.73675,0.019671,-0.0091192,-0.31471
3.1545e-08,-0.38632,0.017302,0.76005,-0.096321,-0.15072,-0.35578
-0.13619,-0.30617,0.44635,0.64554,-0.46582,-0.34115,-0.29182
-0.17742,-0.35086,0.56515,0.57025,-0.55574,-0.31477,-0.31267
-0.074609,-0.41559,0.46955,0.73448,-0.43935,-0.16911,-0.34704
0.009904,-0.47294,0.36536,0.76772,-0.32058,-0.013364,-0.30646
-0.10497,-0.12244,0.3577,-0.072027,-0.45038,-0.070463,0.11363
-0.1084,-0.090889,0.32876,-0.042081,-0.35395,-0.0876,0.021862
-0.19318,-0.010044,0.31218,-0.24682,-0.23549,-0.17452,0.076414
-0.045038,-0.19429,0.22299,0.22944,-0.21833,-0.099705,-0.05636
-0.16496,0.0098914,0.18104,-0.31031,-0.12781,-0.20807,0.089099
-0.12652,-0.029861,0.13411,-0.12198,-0.098223,-0.22684,0.020967
0.012577,-0.26846,0.028247,0.47544,-0.086112,-0.17286,-0.14552
-0.16556,0.010044,0.044065,-0.27594,-0.031974,-0.20998,0.13172
-0.10822,-0.014688,0.051656,-0.067295,-1.026e-18,-0.25646,-0.010204
-0.027121,-0.092916,0.013442,0.29102,-4.3488e-47,-0.2269,-0.079383
-0.091518,-3.1888e-06,0.10065,0.11069,0.11635,-0.25677,-0.020252
-0.048592,-0.010044,0.20754,0.38511,0.33306,-0.196,-0.34225
-1.0326e-39,-6.3056e-47,0.1118,0.40369,0.28632,-0.077415,-0.38762
-6.2175e-47,6.3056e-47,-0.017374,0.29033,0.14324,-0.030166,-0.20405
0.009904,0.015412,-0.12379,0.027106,-0.010076,-5.2992e-32,-1.0425e-21
-1.0107e-20,0.089099,-0.25858,-0.43114,-0.29124,-0.0091192,0.39764
0.091622,-0.14312,-0.22192,-1.5671e-05,-0.34685,-3.9358e-47,0.21209
0.095558,-0.25281,-0.092108,0.24722,-0.22108,2.481e-37,1.0232e-28
0.020284,-0.19406,0.008559,0.19633,-0.089123,-0.0091192,-0.014922
-0.009904,-0.14122,0.011451,0.18688,-0.091645,-0.014022,-0.056712
-0.087844,-0.056411,0.022309,-0.031921,-0.057506,-0.087614,-3.3435e-34
-0.13377,-0.1086,5.4536e-47,0.063357,-0.078281,-0.087179,-3.2499e-09
-0.23772,0.12484,0.002331,-0.63087,-0.045842,-0.13322,0.31389
-0.18212,0.02987,0.029111,-0.12535,0.0026207,-0.15416,-0.010203
-5.5836e-05,-0.13282,0.0086871,0.3396,0.065894,-0.072917,-0.17514
-6.2175e-47,-0.085248,0.056178,0.23615,0.17129,-0.050681,-0.21158
-0.064048,0.14354,0.058942,-0.1612,0.15522,-0.077996,-5.7586e-05
-0.16336,0.389,0.023789,-0.68177,0.079728,-0.11649,0.17313
-0.19739,0.36662,0.011435,-0.77938,0.029394,-0.13165,0.26809
-0.20979,0.36066,0.020047,-0.66853,0.033027,-0.17073,0.26044
-0.1862,0.51896,0.11362,-0.82956,0.14856,-0.25069,0.075876
-0.056833,0.38595,0.17204,-0.099168,0.34875,-0.21963,-0.42027
0.08475,0.040784,0.11521,0.5234,0.35267,-0.078687,-0.65249
0.20078,-0.10963,0.0091632,0.60579,0.18111,0.025496,-0.59505
0.16272,-0.033671,-0.093598,0.26646,-0.010076,0.05456,-0.086481
-0.089867,0.24609,-0.046447,-0.48233,-0.10228,-0.018238,0.33321
-0.18153,0.40345,-5.4536e-47,-0.73011,-0.077016,-0.086833,0.26028
-0.11096,0.44832,0.037349,-0.84462,-0.098223,0.071663,0.24018
0.028568,0.22242,0.084508,-0.32854,-0.10487,0.26665,0.14156
5.6054e-32,0.22199,0.13985,-0.32836,-0.079088,0.22938,0.14094
-0.055147,0.23988,0.1444,-0.42954,-0.081813,0.068072,0.16701
-0.23636,0.32795,0.19431,-0.62519,-0.035063,-0.053654,0.18619
-0.16287,0.20118,0.17192,-0.40651,-0.039835,-0.0091192,0.11502
-0.087926,0.08921,0.097511,-0.21198,-0.037617,-3.9358e-47,0.068422
-0.019808,0.076183,0.060585,-0.11597,-0.030219,0.032235,0.023552
-0.009904,0.028926,0.030926,-0.04159,-0.020151,0.053676,5.8368e-18
-6.2175e-47,1.793e-29,0.00868,-0.019074,-0.010076,0.0091192,4.404e-47
-6.2175e-47,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.1487e-46,4.404e-47
-0.009904,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-1.7928e-18,6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-0.009904,-0.010044,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,-6.3056e-47,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
-6.2175e-47,-0.010044,5.4536e-47,-0.0087766,-0.010076,3.9358e-47,4.404e-47
